language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
sout2859,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navu1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tial1239,-,-,-,-,-,t,u,n,-,k,-,a,-,-,-,-,-,-,e,t,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
akei1237,-,-,-,-,-,t,u,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fort1240,-,-,-,-,-,t,u,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mere1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,o,-,-,-,-,t,-,-,-
wusi1237,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-
wusi1237,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tolo1255,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,i,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
valp1237,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tang1347,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,u,-,k,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,e,-,-,-,-,-,-,-,-
malo1243,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,e,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aore1237,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mafe1237,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,i,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
tamb1253,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,d,-,-,-,-,-,-,-,-,-,u,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nara1263,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,d,-,-,-,-,-,-,-,-,-,u,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,n,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
east2443,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,n,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
west2513,m,-,-,a,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,g,-,-,-,-,-,i,-,-,-,-,-,-,-,-
west2513,m,-,-,a,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,g,-,-,-,-,-,i,-,-,-,-,-,-,-,-
hano1246,m,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,e,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
cent2058,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,e,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,e,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
baet1237,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,e,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rori1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,e,-,-,-,-,t,-,-,-
leha1244,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,t,o,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,x,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,x,n,o,-,w,-,u,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,x,n,o,-,w,-,u,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,a,-,b,-,a,-,-,-,-,t,-,-,-
weta1242,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,a,-,b,-,a,-,-,-,-,t,-,-,-
nume1241,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,w,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,b,-,E,-,-,-,-,t,-,-,-
koro1308,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,b,-,E,-,-,-,-,t,-,-,-
lako1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,Z,o,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loto1240,n,-,-,3,-,m,a,-,-,h,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loto1240,n,-,-,3,-,m,a,-,-,h,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1399,-,-,-,-,-,-,-,-,-,p,-,e,-,-,k,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,-,-,p,p,3,-,-,k,-,n,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bign1238,-,-,-,-,-,-,-,-,-,p,p,3,-,-,k,-,n,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nese1235,-,-,-,-,-,n,e,-,-,d,-,e,-,-,k,-,n,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,n,E,n,-,d,-,E,-,-,k,-,n,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mpot1241,-,-,-,-,-,n,E,n,-,d,-,E,-,-,k,-,n,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,b,-,e,-,-,k,-,n,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,b,-,e,-,-,k,-,n,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,b,-,a,-,-,k,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,b,-,a,-,-,k,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,b,-,a,-,-,k,-,n,-,E,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
malu1245,-,-,-,-,-,n,-,-,-,b,-,a,-,-,k,-,n,-,E,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,n,-,-,-,d,-,a,-,-,k,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maee1241,-,-,-,-,-,n,-,-,-,d,-,a,-,-,k,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,n,-,-,-,d,-,a,-,-,k,-,-,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vaoo1237,-,-,-,-,-,n,-,-,-,d,-,a,-,-,k,-,-,-,a,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasa1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,p,-,-,p,-,-,-
dixo1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,p,-,-,-
lete1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,w,-,a,-,-,-,-,p,-,-,-
labo1244,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,g,-,e,-,-,-,-,-,-,-,-
labo1244,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,g,-,e,-,-,-,-,-,-,-,-
litz1237,m,-,-,i,s,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,n,e,-,-,m,-,e,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vinm1237,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,m,-,e,-,-,-,-,t,-,-,-
vinm1237,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lare1249,-,-,-,-,-,n,-,-,-,-,-,a,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
navw1234,-,-,-,-,-,n,-,-,-,-,-,i,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sout2857,-,-,-,-,-,n,-,-,-,-,-,a,-,-,m,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nati1244,-,-,-,-,-,n,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-
niti1249,-,-,-,-,-,n,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
katb1237,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,g,-,-,-,-,-,-,-,-
rere1240,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-
unua1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,b,-,o,r
wala1267,-,-,-,-,-,b,-,-,-,-,-,a,-,-,x,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wala1267,-,-,-,-,-,b,-,-,-,-,-,a,-,-,x,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nasv1234,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,k,-,-,-
nasv1234,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,k,-,-,-
avok1244,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
avok1244,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
port1285,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,b,-,-,-
mask1242,n,-,-,i,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,n,-,-,e,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-
aulu1238,-,-,-,i,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bwen1239,n,-,-,e,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-
burm1263,n,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,-,k,-,-,-,-,-,i,-,-,d,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
papi1254,-,-,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,n,-,g,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moke1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kele1258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pona1250,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,-
andr1248,m,-,-,-,-,n,-,-,-,b,-,u,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
andr1248,m,-,-,-,-,n,-,-,-,b,-,u,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nali1245,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,Z,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
herm1237,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-
bipi1237,-,-,-,-,-,g,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pakt1239,-,-,-,-,-,b,-,-,-,-,-,a,-,-,b,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,-,p,-,-,-,-,-,o,-,-,t,o,p,w,i,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
liku1243,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,k,-,-,-,-,-,a,n,-,d,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tulu1259,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,i,-,d,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,u,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,e,e,k,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,i,N,g,-,i,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,a,-,-,-,-,-,-,-,-
amba1265,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,a,-,-,-,-,-,-,-,-
wand1267,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,r,-,a,-,-,-,-,-,-,-,-
asss1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,t,-,-,-
gane1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,g,-,i,-,-,-,-,t,-,-,-
buli1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,i,-,-,-,-,t,-,-,-
irar1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,t,-,-,-,-,-,-,-,-
sapo1253,-,-,-,-,-,k,-,-,-,-,-,o,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
