language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
bipi1237,-,-,-,-,-,b,-,-,a,-,-,-,r,-,-,-,-,a,-,-,x,u,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-
pakt1239,-,d,o,-,-,b,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-
kheh1237,-,-,-,-,-,t,-,-,e,-,-,-,l,-,-,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,N,-
liku1243,-,-,-,-,-,t,-,-,e,-,-,-,l,-,-,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,-
nyin1250,-,-,-,-,-,m,-,-,e,-,n,d,r,-,-,-,-,e,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
tulu1259,-,-,-,-,-,d,-,-,y,-,-,-,d,Z,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-
wuvu1240,-,-,a,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
wand1267,-,-,-,-,-,m,-,-,i,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,s,-
gane1237,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,i,s,-
buli1255,-,-,-,-,-,m,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,i,s,-
teop1238,-,-,a,-,-,p,-,-,a,-,-,-,-,-,-,-,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
neha1247,-,-,-,-,-,b,-,-,e,-,-,-,l,-,-,-,-,a,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,e,l,-
aluu1243,-,-,-,-,-,p,-,-,e,-,-,-,r,-,-,-,-,a,-,-,-,-,-,p,-,-,-,e,-,-,-,-,-,-,r,-,-,a,-,-
rovi1238,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,s,-,-,i,-,-
ughe1237,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,z,-,-,i,n,a
duke1237,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,s,-,-,i,-,-
hoav1238,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,s,-,-,i,-,-
kusa1251,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,s,-,-,i,-,-
maro1244,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,o,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,s,-,-,i,-,-
vang1243,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,o,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,s,-,-,i,n,a
kubo1244,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,q,-,-,-,i,-,-,-,-,-,-,r,-,-,i,-,-
lung1249,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,q,-,-,-,i,-,-,-,-,-,-,r,-,-,i,-,-
sisi1250,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,o
seng1280,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,o
vagh1249,-,-,-,-,-,l,-,-,a,-,-,-,-,-,-,-,-,e,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,-,e,-,-
lagh1246,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,l,-,-,a,-,-
zaza1245,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
blab1237,-,-,-,-,-,g,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
gaoo1237,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
mari1427,-,-,-,-,-,g,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,r,-,-,o,-,-
mari1427,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
suau1242,-,-,i,-,-,y,-,-,a,-,-,-,l,o,-,-,-,i,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,l,-,-,o,-,-
sali1295,-,-,i,-,-,y,-,-,a,-,-,-,l,o,-,-,-,i,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,l,-,-,o,-,-
bwan1241,-,-,-,-,-,g,-,-,i,-,-,-,l,-,-,-,-,i,-,-,-,-,-,g,-,-,-,i,-,-,-,-,-,-,l,-,-,i,-,-
oyao1237,-,d,e,-,-,n,-,-,a,-,-,-,d,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,a,-,-
auhe1237,-,d,e,-,-,v,-,-,a,-,-,-,d,-,-,-,-,e,-,-,-,-,-,v,-,-,-,a,-,-,-,-,-,-,v,-,-,a,-,-
buhu1237,-,-,i,-,-,y,-,-,a,-,-,-,l,o,-,-,-,i,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,l,-,-,o,-,-
moli1248,-,-,i,-,-,y,-,-,a,-,-,-,l,a,-,-,-,i,-,-,-,-,-,y,a,l,-,a,-,-,-,-,-,-,n,-,-,a,-,-
dobu1241,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,e,-,-,-,-,-,-,-,d,e,a,-,-,-,-,-,-,n,-,-,a,-,-
bwai1243,-,-,i,-,-,y,-,-,a,-,-,-,l,a,-,-,-,i,-,-,-,-,-,y,a,l,-,a,n,a,b,i,k,a,n,-,-,a,-,-
iama1237,-,-,i,-,-,y,-,-,a,-,-,-,l,a,-,-,-,i,-,-,-,-,-,y,a,l,-,a,-,-,-,-,-,-,n,-,-,a,-,-
kolu1245,-,-,i,-,-,y,-,-,a,-,-,-,l,a,-,-,-,i,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,l,-,-,a,-,-
mina1269,-,-,8,-,-,-,-,-,a,-,-,-,n,a,-,-,-,-,-,-,-,-,-,8,-,-,-,a,n,-,-,a,-,-,n,-,-,a,-,-
mina1269,-,-,x,-,-,e,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,-,a,-,-
gapa1238,-,n,e,-,-,n,-,-,a,-,-,-,n,-,-,-,-,e,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,n,-,-,a,-,-
anuk1239,-,n,e,-,-,n,-,-,a,-,-,-,n,-,-,-,-,e,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,n,-,-,a,-,-
tawa1275,-,d,i,-,-,n,-,-,a,-,-,-,d,-,-,-,-,i,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,n,-,-,a,-,-
weda1241,-,d,i,-,-,n,-,-,a,-,-,-,d,-,-,-,-,i,-,-,-,-,-,n,-,-,-,a,-,-,-,-,-,-,n,-,-,a,-,-
weda1241,-,-,-,-,-,-,-,-,a,-,-,-,v,-,-,-,-,a,-,-,-,-,-,v,-,-,-,a,-,-,-,-,-,-,n,-,-,a,-,-
muyu1244,-,-,-,-,-,g,-,-,i,-,-,-,l,-,-,-,-,i,-,-,-,-,-,g,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-
bala1307,-,-,-,-,-,m,-,-,a,-,-,-,g,-,-,-,-,i,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
bala1307,-,-,-,-,-,m,-,-,a,-,-,-,g,-,-,-,-,i,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
hula1239,-,-,-,-,-,m,-,-,a,-,-,-,x,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
hula1239,-,-,-,-,-,m,-,-,a,-,-,-,x,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
meke1243,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
caro1242,-,-,-,-,-,m,-,-,a,a,-,-,l,-,-,-,-,i,-,-,-,-,-,f,-,-,-,i,-,-,-,-,-,-,l,-,-,i,f,-
sata1237,-,-,-,-,-,m,-,-,a,-,-,-,l,-,-,-,-,i,-,-,-,-,-,f,-,-,-,i,-,-,-,-,-,-,l,-,-,i,f,-
wole1240,-,-,-,-,-,m,-,-,a,-,-,-,l,-,-,-,-,i,-,-,-,-,-,f,-,-,-,i,-,-,-,-,-,-,l,i,f,i,-,-
wole1240,-,-,-,-,-,m,-,-,a,-,-,-,l,-,-,-,-,i,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
pulo1240,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
mars1254,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,i,-,-
pohn1238,-,-,-,-,-,m,-,-,e,-,-,-,n,-,-,-,-,i,-,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,n,-,-,i,p,-
moki1238,-,-,-,-,-,m,-,-,i,-,-,-,n,-,-,-,-,i,-,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,n,-,-,i,p,-
kosr1238,-,-,-,-,-,m,-,-,i,h,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,i,-,-
gilb1244,-,-,-,-,-,m,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,m,-,-,a,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kaul1240,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,n,-
seng1281,-,-,-,-,-,-,-,-,a,-,-,-,t,-,-,-,-,i,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,u,n,-
shar1244,-,-,-,-,-,m,-,-,a,m,a,-,r,-,-,-,-,a,-,-,N,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,N,-
hote1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,o,-,-
asum1237,-,-,-,-,-,-,-,-,a,-,-,-,s,-,-,-,-,e,-,-,-,-,-,k,-,-,-,o,-,-,-,-,-,-,n,-,-,e,-,-
tean1237,-,-,-,-,-,m,-,-,e,-,-,-,5,-,-,-,-,e,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,r,-,-,o,-,-
vano1237,-,-,-,-,-,m,-,-,e,-,-,-,n,-,-,-,-,i,-,-,-,e,-,v,-,-,-,i,-,-,-,-,-,-,r,-,-,e,-,-
tane1237,-,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,i,-,-,-,-,-,-,r,-,-,i,-,-
nang1262,-,-,i,-,-,m,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,e,-,-
malo1246,-,-,-,-,-,m,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,E,-,-
siee1239,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,l,-,i,-,-,s,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,i,-,-,v,i,-,-,r,-,a,u,-,-
anei1239,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,r,-,e,-,a,x,-,-,-,r,-,-,e,-,-
lena1238,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,3,-,-,-,-,-,-,l,-,k,3,l,-
sout2869,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,i,-,-,-,-,-,-,l,-,-,3,N,-
kwam1252,-,-,3,k,3,r,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,-,-,-,r,-,-,i,-,-
nort2847,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,e,-,-,-,-,-,-,N,-,-,e,-,-
whit1269,-,-,-,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,-,-,l,-,-,e,N,-
dehu1237,-,h,-,-,-,m,-,-,e,-,-,-,l,-,-,-,-,e,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
iaai1238,-,-,-,-,-,h,-,-,a,-,-,-,l,-,-,-,-,e,-,-,-,-,-,l,-,-,-,3,-,-,-,-,-,-,-,-,-,i,y,-
neng1238,-,-,-,-,-,n,-,-,e,-,-,-,r,-,-,-,-,e,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-
kuma1276,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,v,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yuag1237,-,-,-,-,-,T,i,t,a,-,-,-,-,-,-,n,d,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,k,-,-,a,-,-,-,l,e,-,n,d,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nemi1240,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,r,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
fwai1237,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,r,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pwaa1237,-,-,-,-,-,k,-,-,a,-,-,-,l,e,-,n,d,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pije1237,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,t,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pwap1237,-,-,-,-,-,k,-,-,a,-,-,-,l,e,-,n,d,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,t,-,-,-,-,-,-,-,e,-,-,r,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hmwa1243,-,-,-,-,-,x,-,-,a,-,-,-,l,e,-,n,d,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
have1241,-,-,-,-,-,x,-,-,a,-,-,-,l,e,-,n,d,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
haek1239,-,-,-,-,-,x,-,-,a,-,-,-,l,e,-,n,d,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waam1236,-,-,-,-,-,x,-,-,a,-,-,-,l,e,n,n,d,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vama1243,-,-,-,-,-,-,-,-,a,-,-,-,l,e,-,n,d,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
cemu1238,-,-,-,-,-,-,-,-,e,-,-,-,l,o,-,-,l,o,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caac1237,-,-,-,-,-,-,-,-,i,-,-,-,r,e,-,-,r,e,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
xara1243,-,-,-,-,-,m,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
neku1237,-,-,-,-,-,-,-,-,a,-,-,-,r,a,-,n,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
orow1242,-,-,-,-,-,-,-,-,a,-,-,-,r,a,-,n,-,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
arha1237,-,-,-,-,-,-,-,-,a,-,-,-,r,a,-,n,-,a,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
arho1237,-,-,-,-,-,-,-,-,a,-,-,-,r,a,-,5,-,a,-,-,n,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
houa1234,-,-,-,-,-,-,-,-,a,-,-,-,r,a,-,n,-,a,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
zire1240,-,-,-,-,-,x,-,-,a,-,-,-,r,a,-,r,S,a,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
nume1242,-,-,a,-,-,m,o,-,a,-,-,-,-,-,-,n,-,a,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
